"municipio_res","CVE_MUN","NOM_MUN","sector","grupoedad","sexo","fecha_sintomas","observaciones","confirmados","decesos","pruebas","confirmados_lab","descartados_lab","sospechosos","hospitalizados","uci","neumonia","intubado","ambulatorios"
48,26048,"Puerto Peñasco","SSA","30-59","Mujer",2022-08-15,1,0,0,1,0,1,0,0,0,0,0,0
48,26048,"Puerto Peñasco","SSA","60 o más","Hombre",2022-01-01,2,1,0,2,1,1,0,0,0,0,0,1
48,26048,"Puerto Peñasco","SSA","60 o más","Hombre",2022-01-03,1,0,0,1,0,1,0,0,0,0,0,0
48,26048,"Puerto Peñasco","SSA","60 o más","Hombre",2022-01-04,4,1,0,4,1,3,0,0,0,1,0,1
48,26048,"Puerto Peñasco","SSA","60 o más","Hombre",2022-01-07,3,0,0,3,0,3,0,0,0,0,0,0
48,26048,"Puerto Peñasco","SSA","60 o más","Hombre",2022-01-08,1,1,1,1,1,0,0,1,0,2,1,0
48,26048,"Puerto Peñasco","SSA","60 o más","Hombre",2022-01-09,1,1,0,1,1,0,0,1,0,2,1,0
48,26048,"Puerto Peñasco","SSA","60 o más","Hombre",2022-01-10,1,1,0,1,1,0,0,1,0,1,1,0
48,26048,"Puerto Peñasco","SSA","60 o más","Hombre",2022-01-11,1,1,0,1,1,0,0,1,0,1,1,0
48,26048,"Puerto Peñasco","SSA","60 o más","Hombre",2022-01-12,1,0,0,1,0,1,0,0,0,0,0,0
48,26048,"Puerto Peñasco","SSA","60 o más","Hombre",2022-01-13,1,0,0,1,0,1,0,0,0,1,0,0
48,26048,"Puerto Peñasco","SSA","60 o más","Hombre",2022-01-16,1,1,0,1,1,0,0,0,0,0,0,1
48,26048,"Puerto Peñasco","SSA","60 o más","Hombre",2022-01-19,1,1,0,1,1,0,0,0,0,0,0,1
48,26048,"Puerto Peñasco","SSA","60 o más","Hombre",2022-01-20,1,0,0,1,0,1,0,0,0,0,0,0
48,26048,"Puerto Peñasco","SSA","60 o más","Hombre",2022-01-21,1,1,0,1,1,0,0,0,0,0,0,1
48,26048,"Puerto Peñasco","SSA","60 o más","Hombre",2022-01-22,1,1,1,1,1,0,0,1,0,2,1,0
48,26048,"Puerto Peñasco","SSA","60 o más","Hombre",2022-01-24,1,0,0,1,0,1,0,0,0,1,0,0
48,26048,"Puerto Peñasco","SSA","60 o más","Hombre",2022-01-26,1,1,0,1,1,0,0,0,0,0,0,1
48,26048,"Puerto Peñasco","SSA","60 o más","Hombre",2022-01-27,1,1,0,1,1,0,0,0,0,0,0,1
48,26048,"Puerto Peñasco","SSA","60 o más","Hombre",2022-01-28,2,1,0,2,1,1,0,0,0,0,0,1
48,26048,"Puerto Peñasco","SSA","60 o más","Hombre",2022-01-29,2,0,0,2,0,2,0,0,0,1,0,0
48,26048,"Puerto Peñasco","SSA","60 o más","Hombre",2022-02-21,2,0,0,2,0,2,0,0,0,0,0,0
48,26048,"Puerto Peñasco","SSA","60 o más","Hombre",2022-02-25,1,1,0,1,1,0,0,0,0,0,0,1
48,26048,"Puerto Peñasco","SSA","60 o más","Hombre",2022-03-12,1,0,0,1,0,1,0,0,0,0,0,0
48,26048,"Puerto Peñasco","SSA","60 o más","Hombre",2022-04-01,1,0,0,1,0,1,0,0,0,1,0,0
48,26048,"Puerto Peñasco","SSA","60 o más","Hombre",2022-04-26,1,0,0,1,0,1,0,0,0,0,0,0
48,26048,"Puerto Peñasco","SSA","60 o más","Hombre",2022-05-08,1,0,0,1,0,1,0,0,0,0,0,0
48,26048,"Puerto Peñasco","SSA","60 o más","Hombre",2022-06-14,1,1,0,1,1,0,0,0,0,0,0,1
48,26048,"Puerto Peñasco","SSA","60 o más","Hombre",2022-06-21,1,1,0,1,1,0,0,0,0,0,0,1
48,26048,"Puerto Peñasco","SSA","60 o más","Hombre",2022-06-25,1,0,0,1,0,1,0,0,0,0,0,0
48,26048,"Puerto Peñasco","SSA","60 o más","Hombre",2022-07-11,1,0,0,1,0,1,0,0,0,0,0,0
48,26048,"Puerto Peñasco","SSA","60 o más","Hombre",2022-07-15,1,0,0,1,0,1,0,0,0,0,0,0
48,26048,"Puerto Peñasco","SSA","60 o más","Hombre",2022-07-16,2,1,0,2,1,1,0,0,0,0,0,1
48,26048,"Puerto Peñasco","SSA","60 o más","Hombre",2022-07-29,1,0,0,1,0,1,0,0,0,0,0,0
48,26048,"Puerto Peñasco","SSA","60 o más","Hombre",2022-08-02,1,0,0,1,0,1,0,0,0,0,0,0
48,26048,"Puerto Peñasco","SSA","60 o más","Mujer",2022-01-01,2,1,0,2,1,1,0,0,0,0,0,1
48,26048,"Puerto Peñasco","SSA","60 o más","Mujer",2022-01-03,2,0,0,2,0,2,0,0,0,0,0,0
48,26048,"Puerto Peñasco","SSA","60 o más","Mujer",2022-01-07,3,3,0,3,3,0,0,0,0,0,0,3
48,26048,"Puerto Peñasco","SSA","60 o más","Mujer",2022-01-09,1,0,0,1,0,1,0,0,0,0,0,0
48,26048,"Puerto Peñasco","SSA","60 o más","Mujer",2022-01-10,1,0,0,1,0,1,0,0,0,0,0,0
48,26048,"Puerto Peñasco","SSA","60 o más","Mujer",2022-01-11,4,2,0,4,2,2,0,0,0,0,0,2
48,26048,"Puerto Peñasco","SSA","60 o más","Mujer",2022-01-13,2,1,0,2,1,1,0,0,0,0,0,1
48,26048,"Puerto Peñasco","SSA","60 o más","Mujer",2022-01-14,2,1,0,2,1,1,0,0,0,0,0,1
48,26048,"Puerto Peñasco","SSA","60 o más","Mujer",2022-01-16,1,0,0,1,0,1,0,0,0,0,0,0
48,26048,"Puerto Peñasco","SSA","60 o más","Mujer",2022-01-17,1,0,0,1,0,1,0,0,0,0,0,0
48,26048,"Puerto Peñasco","SSA","60 o más","Mujer",2022-01-22,1,1,0,1,1,0,0,1,0,2,1,0
48,26048,"Puerto Peñasco","SSA","60 o más","Mujer",2022-01-23,1,0,0,1,0,1,0,0,0,0,0,0
48,26048,"Puerto Peñasco","SSA","60 o más","Mujer",2022-01-24,2,1,0,2,1,1,0,0,0,0,0,1
48,26048,"Puerto Peñasco","SSA","60 o más","Mujer",2022-01-28,2,1,0,2,1,1,0,0,0,0,0,1
48,26048,"Puerto Peñasco","SSA","60 o más","Mujer",2022-01-29,1,0,0,1,0,1,0,0,0,0,0,0
48,26048,"Puerto Peñasco","SSA","60 o más","Mujer",2022-02-01,1,0,0,1,0,1,0,0,0,0,0,0
48,26048,"Puerto Peñasco","SSA","60 o más","Mujer",2022-02-04,1,0,0,1,0,1,0,0,0,1,0,0
48,26048,"Puerto Peñasco","SSA","60 o más","Mujer",2022-02-06,3,2,0,3,2,1,0,0,0,1,0,2
48,26048,"Puerto Peñasco","SSA","60 o más","Mujer",2022-02-12,1,1,0,1,1,0,0,0,0,0,0,1
48,26048,"Puerto Peñasco","SSA","60 o más","Mujer",2022-02-13,1,0,0,1,0,1,0,0,0,0,0,0
48,26048,"Puerto Peñasco","SSA","60 o más","Mujer",2022-02-16,1,0,0,1,0,1,0,0,0,0,0,0
48,26048,"Puerto Peñasco","SSA","60 o más","Mujer",2022-02-18,1,0,0,1,0,1,0,0,0,1,0,0
48,26048,"Puerto Peñasco","SSA","60 o más","Mujer",2022-02-22,1,0,0,1,0,1,0,0,0,0,0,0
48,26048,"Puerto Peñasco","SSA","60 o más","Mujer",2022-03-19,1,0,0,1,0,1,0,0,0,0,0,0
48,26048,"Puerto Peñasco","SSA","60 o más","Mujer",2022-03-25,1,0,0,1,0,1,0,0,0,0,0,0
48,26048,"Puerto Peñasco","SSA","60 o más","Mujer",2022-04-16,1,0,0,1,0,1,0,0,0,1,0,0
48,26048,"Puerto Peñasco","SSA","60 o más","Mujer",2022-06-06,1,0,0,1,0,1,0,0,0,0,0,0
48,26048,"Puerto Peñasco","SSA","60 o más","Mujer",2022-06-19,1,0,0,1,0,1,0,0,0,0,0,0
48,26048,"Puerto Peñasco","SSA","60 o más","Mujer",2022-07-01,1,0,0,1,0,1,0,0,0,0,0,0
48,26048,"Puerto Peñasco","SSA","60 o más","Mujer",2022-07-10,1,0,0,1,0,1,0,0,0,0,0,0
48,26048,"Puerto Peñasco","SSA","60 o más","Mujer",2022-07-17,2,1,0,2,1,1,0,0,0,0,0,1
48,26048,"Puerto Peñasco","SSA","60 o más","Mujer",2022-07-26,1,1,0,1,1,0,0,0,0,0,0,1
48,26048,"Puerto Peñasco","SSA","60 o más","Mujer",2022-07-30,1,1,0,1,1,0,0,0,0,0,0,1
48,26048,"Puerto Peñasco","SSA","60 o más","Mujer",2022-08-05,1,0,0,1,0,1,0,0,0,0,0,0
48,26048,"Puerto Peñasco","SSA","60 o más","Mujer",2022-08-11,1,0,0,1,0,1,0,0,0,0,0,0
49,26049,"Quiriego","Estatal","30-59","Mujer",2022-06-22,1,0,0,1,0,1,0,0,0,0,0,0
49,26049,"Quiriego","Estatal","60 o más","Hombre",2022-01-20,1,1,0,1,1,0,0,0,0,0,0,1
49,26049,"Quiriego","IMSS","30-59","Mujer",2022-01-07,1,1,0,1,1,0,0,0,0,0,0,1
49,26049,"Quiriego","IMSS","60 o más","Hombre",2022-01-19,1,1,1,1,1,0,0,1,0,2,1,0
49,26049,"Quiriego","IMSS","60 o más","Hombre",2022-02-03,1,1,0,1,1,0,0,1,0,2,1,0
49,26049,"Quiriego","SSA","0-14","Hombre",2022-07-21,1,1,0,1,1,0,0,0,0,0,0,1
49,26049,"Quiriego","SSA","0-14","Mujer",2022-05-31,2,0,0,2,0,2,0,0,0,0,0,0
49,26049,"Quiriego","SSA","0-14","Mujer",2022-06-26,1,0,0,1,0,1,0,0,0,0,0,0
49,26049,"Quiriego","SSA","15-29","Hombre",2022-01-20,1,1,0,1,1,0,0,0,0,0,0,1
49,26049,"Quiriego","SSA","15-29","Hombre",2022-01-21,1,1,0,1,1,0,0,0,0,0,0,1
49,26049,"Quiriego","SSA","15-29","Hombre",2022-01-25,2,2,0,2,2,0,0,0,0,0,0,2
49,26049,"Quiriego","SSA","15-29","Hombre",2022-01-26,1,1,0,1,1,0,0,0,0,0,0,1
49,26049,"Quiriego","SSA","15-29","Hombre",2022-01-27,1,1,0,1,1,0,0,0,0,0,0,1
49,26049,"Quiriego","SSA","15-29","Hombre",2022-07-05,1,1,0,1,1,0,0,0,0,0,0,1
49,26049,"Quiriego","SSA","15-29","Hombre",2022-07-25,1,1,0,1,1,0,0,0,0,0,0,1
49,26049,"Quiriego","SSA","15-29","Mujer",2022-01-14,1,1,0,1,1,0,0,0,0,0,0,1
49,26049,"Quiriego","SSA","15-29","Mujer",2022-01-20,1,1,0,1,1,0,0,0,0,0,0,1
49,26049,"Quiriego","SSA","15-29","Mujer",2022-02-01,1,1,0,1,1,0,0,0,0,0,0,1
49,26049,"Quiriego","SSA","15-29","Mujer",2022-02-15,1,1,0,1,1,0,0,0,0,0,0,1
49,26049,"Quiriego","SSA","15-29","Mujer",2022-07-16,1,1,0,1,1,0,0,0,0,0,0,1
49,26049,"Quiriego","SSA","15-29","Mujer",2022-07-25,1,1,0,1,1,0,0,0,0,0,0,1
49,26049,"Quiriego","SSA","30-59","Hombre",2022-01-13,1,1,0,1,1,0,0,0,0,0,0,1
49,26049,"Quiriego","SSA","30-59","Hombre",2022-01-15,1,1,0,1,1,0,0,0,0,0,0,1
49,26049,"Quiriego","SSA","30-59","Hombre",2022-01-20,1,1,0,1,1,0,0,0,0,0,0,1
49,26049,"Quiriego","SSA","30-59","Hombre",2022-01-25,1,1,0,1,1,0,0,0,0,0,0,1
49,26049,"Quiriego","SSA","30-59","Hombre",2022-01-26,1,1,0,1,1,0,0,0,0,0,0,1
49,26049,"Quiriego","SSA","30-59","Hombre",2022-02-01,1,1,0,1,1,0,0,0,0,0,0,1
49,26049,"Quiriego","SSA","30-59","Hombre",2022-02-04,1,1,0,1,1,0,0,0,0,0,0,1
49,26049,"Quiriego","SSA","30-59","Hombre",2022-02-05,1,1,0,1,1,0,0,0,0,0,0,1
49,26049,"Quiriego","SSA","30-59","Hombre",2022-02-11,1,1,0,1,1,0,0,0,0,0,0,1
49,26049,"Quiriego","SSA","30-59","Hombre",2022-07-12,2,2,0,2,2,0,0,0,0,0,0,2
49,26049,"Quiriego","SSA","30-59","Mujer",2022-01-02,1,0,0,1,0,1,0,0,0,0,0,0
49,26049,"Quiriego","SSA","30-59","Mujer",2022-01-13,1,0,0,1,0,1,0,0,0,0,0,0
49,26049,"Quiriego","SSA","30-59","Mujer",2022-01-14,1,0,0,1,0,1,0,0,0,0,0,0
49,26049,"Quiriego","SSA","30-59","Mujer",2022-01-15,2,2,0,2,2,0,0,0,0,0,0,2
49,26049,"Quiriego","SSA","30-59","Mujer",2022-01-16,1,0,0,1,0,1,0,0,0,0,0,0
49,26049,"Quiriego","SSA","30-59","Mujer",2022-01-17,2,2,0,2,2,0,0,0,0,0,0,2
49,26049,"Quiriego","SSA","30-59","Mujer",2022-01-18,1,1,0,1,1,0,0,0,0,0,0,1
49,26049,"Quiriego","SSA","30-59","Mujer",2022-01-19,2,2,0,2,2,0,0,0,0,0,0,2
49,26049,"Quiriego","SSA","30-59","Mujer",2022-01-20,4,4,0,4,4,0,0,0,0,0,0,4
49,26049,"Quiriego","SSA","30-59","Mujer",2022-01-22,3,3,0,3,3,0,0,0,0,0,0,3
49,26049,"Quiriego","SSA","30-59","Mujer",2022-01-27,1,1,0,1,1,0,0,0,0,0,0,1
49,26049,"Quiriego","SSA","30-59","Mujer",2022-01-28,2,2,0,2,2,0,0,0,0,0,0,2
49,26049,"Quiriego","SSA","30-59","Mujer",2022-02-02,2,2,0,2,2,0,0,0,0,0,0,2
49,26049,"Quiriego","SSA","30-59","Mujer",2022-02-08,1,0,0,1,0,1,0,0,0,0,0,0
49,26049,"Quiriego","SSA","30-59","Mujer",2022-02-11,1,1,0,1,1,0,0,0,0,0,0,1
49,26049,"Quiriego","SSA","30-59","Mujer",2022-02-14,1,1,0,1,1,0,0,0,0,0,0,1
49,26049,"Quiriego","SSA","30-59","Mujer",2022-06-17,1,1,0,1,1,0,0,0,0,0,0,1
49,26049,"Quiriego","SSA","30-59","Mujer",2022-06-29,1,1,0,1,1,0,0,0,0,0,0,1
49,26049,"Quiriego","SSA","30-59","Mujer",2022-07-20,1,1,0,1,1,0,0,0,0,0,0,1
49,26049,"Quiriego","SSA","60 o más","Hombre",2022-01-12,2,2,1,2,2,0,0,1,0,2,1,1
49,26049,"Quiriego","SSA","60 o más","Hombre",2022-01-15,1,0,0,1,0,1,0,0,0,0,0,0
49,26049,"Quiriego","SSA","60 o más","Hombre",2022-01-25,1,1,0,1,1,0,0,0,0,0,0,1
49,26049,"Quiriego","SSA","60 o más","Hombre",2022-01-26,1,1,0,1,1,0,0,0,0,0,0,1
49,26049,"Quiriego","SSA","60 o más","Hombre",2022-02-06,1,1,0,1,1,0,0,0,0,0,0,1
49,26049,"Quiriego","SSA","60 o más","Hombre",2022-02-10,1,1,0,1,1,0,0,0,0,0,0,1
49,26049,"Quiriego","SSA","60 o más","Hombre",2022-07-19,1,1,0,1,1,0,0,0,0,0,0,1
49,26049,"Quiriego","SSA","60 o más","Hombre",2022-07-25,1,1,0,1,1,0,0,0,0,0,0,1
49,26049,"Quiriego","SSA","60 o más","Mujer",2022-01-12,1,1,0,1,1,0,0,0,0,0,0,1
49,26049,"Quiriego","SSA","60 o más","Mujer",2022-01-28,1,1,0,1,1,0,0,1,0,1,1,0
49,26049,"Quiriego","SSA","60 o más","Mujer",2022-04-22,1,0,0,1,0,1,0,0,0,1,0,0
49,26049,"Quiriego","SSA","60 o más","Mujer",2022-07-20,1,1,0,1,1,0,0,0,0,0,0,1
49,26049,"Quiriego","SSA","60 o más","Mujer",2022-07-25,1,1,0,1,1,0,0,0,0,0,0,1
50,26050,"Rayón","Estatal","60 o más","Hombre",2022-01-09,1,1,1,1,1,0,0,1,0,2,1,0
50,26050,"Rayón","SSA","15-29","Mujer",2022-01-09,1,1,0,1,1,0,0,0,0,0,0,1
50,26050,"Rayón","SSA","15-29","Mujer",2022-01-14,1,1,0,1,1,0,0,0,0,0,0,1
50,26050,"Rayón","SSA","30-59","Hombre",2022-02-01,1,1,0,1,1,0,0,0,0,0,0,1
50,26050,"Rayón","SSA","30-59","Hombre",2022-02-10,1,1,0,1,1,0,0,0,0,0,0,1
50,26050,"Rayón","SSA","30-59","Mujer",2022-01-18,1,1,0,1,1,0,0,0,0,0,0,1
50,26050,"Rayón","SSA","60 o más","Hombre",2022-01-03,1,0,0,1,0,1,0,0,0,0,0,0
50,26050,"Rayón","SSA","60 o más","Hombre",2022-01-09,1,1,0,1,1,0,0,0,0,0,0,1
50,26050,"Rayón","SSA","60 o más","Hombre",2022-01-13,1,0,0,1,0,1,0,0,0,0,0,0
50,26050,"Rayón","SSA","60 o más","Mujer",2022-01-13,1,1,0,1,1,0,0,0,0,0,0,1
51,26051,"Rosario","IMSS","15-29","Hombre",2022-01-01,1,1,0,1,1,0,0,0,0,0,0,1
51,26051,"Rosario","IMSS","15-29","Hombre",2022-01-05,1,0,0,1,0,1,0,0,0,0,0,0
51,26051,"Rosario","IMSS","15-29","Hombre",2022-07-24,1,1,0,1,1,0,0,0,0,0,0,1
51,26051,"Rosario","IMSS","15-29","Mujer",2022-01-09,1,1,0,1,1,0,0,0,0,0,0,1
51,26051,"Rosario","IMSS","30-59","Hombre",2022-01-08,1,1,0,1,1,0,0,0,0,0,0,1
51,26051,"Rosario","IMSS","30-59","Hombre",2022-01-12,1,1,0,1,1,0,0,0,0,0,0,1
51,26051,"Rosario","IMSS","30-59","Hombre",2022-01-14,1,1,0,1,1,0,0,0,0,0,0,1
51,26051,"Rosario","IMSS","30-59","Hombre",2022-07-29,2,2,0,2,2,0,0,0,0,0,0,2
51,26051,"Rosario","IMSS","30-59","Mujer",2022-01-01,1,1,0,1,1,0,0,0,0,0,0,1
51,26051,"Rosario","IMSS","30-59","Mujer",2022-01-09,1,1,0,1,1,0,0,0,0,0,0,1
51,26051,"Rosario","IMSS","30-59","Mujer",2022-01-12,1,0,0,0,0,0,1,0,0,0,0,0
51,26051,"Rosario","IMSS","30-59","Mujer",2022-07-29,1,1,0,1,1,0,0,0,0,0,0,1
51,26051,"Rosario","IMSS","60 o más","Hombre",2022-07-02,1,1,1,1,1,0,0,1,0,2,1,0
51,26051,"Rosario","IMSS","60 o más","Mujer",2022-02-07,1,1,0,1,1,0,0,0,0,0,0,1
51,26051,"Rosario","SSA","0-14","Hombre",2022-01-05,1,0,0,1,0,1,0,0,0,0,0,0
51,26051,"Rosario","SSA","0-14","Hombre",2022-01-13,1,1,0,1,1,0,0,0,0,0,0,1
51,26051,"Rosario","SSA","15-29","Hombre",2022-01-12,2,1,0,2,1,1,0,0,0,0,0,1
51,26051,"Rosario","SSA","15-29","Hombre",2022-02-02,1,0,0,1,0,1,0,0,0,0,0,0
51,26051,"Rosario","SSA","15-29","Hombre",2022-02-28,1,0,0,1,0,1,0,0,0,0,0,0
51,26051,"Rosario","SSA","15-29","Hombre",2022-07-28,1,1,0,1,1,0,0,0,0,0,0,1
51,26051,"Rosario","SSA","15-29","Mujer",2022-01-11,3,1,0,3,1,2,0,0,0,0,0,1
51,26051,"Rosario","SSA","15-29","Mujer",2022-01-12,2,0,0,2,0,2,0,0,0,0,0,0
51,26051,"Rosario","SSA","15-29","Mujer",2022-01-13,2,1,0,2,1,1,0,0,0,0,0,1
51,26051,"Rosario","SSA","15-29","Mujer",2022-01-25,1,0,0,1,0,1,0,0,0,0,0,0
51,26051,"Rosario","SSA","15-29","Mujer",2022-02-02,1,0,0,1,0,1,0,0,0,0,0,0
51,26051,"Rosario","SSA","15-29","Mujer",2022-07-01,1,1,0,1,1,0,0,0,0,0,0,1
51,26051,"Rosario","SSA","30-59","Hombre",2022-01-25,1,0,0,1,0,1,0,0,0,0,0,0
51,26051,"Rosario","SSA","30-59","Mujer",2022-01-11,1,1,0,1,1,0,0,0,0,0,0,1
51,26051,"Rosario","SSA","30-59","Mujer",2022-01-12,5,2,0,5,2,3,0,0,0,0,0,2
51,26051,"Rosario","SSA","30-59","Mujer",2022-01-14,1,0,0,1,0,1,0,0,0,0,0,0
51,26051,"Rosario","SSA","30-59","Mujer",2022-01-28,1,0,0,1,0,1,0,0,0,0,0,0
51,26051,"Rosario","SSA","30-59","Mujer",2022-01-29,1,0,0,1,0,1,0,0,0,0,0,0
51,26051,"Rosario","SSA","30-59","Mujer",2022-02-03,1,1,0,1,1,0,0,0,0,0,0,1
51,26051,"Rosario","SSA","60 o más","Hombre",2022-01-12,1,0,0,1,0,1,0,0,0,0,0,0
51,26051,"Rosario","SSA","60 o más","Hombre",2022-01-13,1,1,0,1,1,0,0,0,0,0,0,1
51,26051,"Rosario","SSA","60 o más","Hombre",2022-01-16,1,1,1,1,1,0,0,1,0,2,2,0
51,26051,"Rosario","SSA","60 o más","Hombre",2022-01-26,1,0,0,1,0,1,0,0,0,0,0,0
51,26051,"Rosario","SSA","60 o más","Hombre",2022-02-16,1,0,0,1,0,1,0,0,0,1,1,0
51,26051,"Rosario","SSA","60 o más","Hombre",2022-02-19,1,0,0,1,0,1,0,0,0,0,0,0
51,26051,"Rosario","SSA","60 o más","Hombre",2022-06-23,1,0,0,1,0,1,0,0,0,0,0,0
51,26051,"Rosario","SSA","60 o más","Mujer",2022-01-09,1,0,0,1,0,1,0,0,0,0,0,0
51,26051,"Rosario","SSA","60 o más","Mujer",2022-01-11,1,1,0,1,1,0,0,0,0,0,0,1
51,26051,"Rosario","SSA","60 o más","Mujer",2022-01-14,1,0,0,1,0,1,0,0,0,0,0,0
51,26051,"Rosario","SSA","60 o más","Mujer",2022-01-28,3,2,0,3,2,1,0,0,0,0,0,2
51,26051,"Rosario","SSA","60 o más","Mujer",2022-02-03,1,1,0,1,1,0,0,0,0,0,0,1
51,26051,"Rosario","SSA","60 o más","Mujer",2022-02-07,1,0,0,1,0,1,0,0,0,1,0,0
51,26051,"Rosario","SSA","60 o más","Mujer",2022-02-13,1,1,0,1,1,0,0,0,0,0,0,1
52,26052,"Sahuaripa","Estatal","30-59","Hombre",2022-01-26,1,1,0,1,1,0,0,0,0,0,0,1
52,26052,"Sahuaripa","Estatal","30-59","Hombre",2022-02-07,1,1,0,1,1,0,0,0,0,0,0,1
52,26052,"Sahuaripa","Estatal","30-59","Mujer",2022-01-29,1,1,0,1,1,0,0,0,0,0,0,1
52,26052,"Sahuaripa","Estatal","60 o más","Mujer",2022-01-27,1,1,1,1,1,0,0,1,0,2,2,0
52,26052,"Sahuaripa","Estatal","60 o más","Mujer",2022-06-27,1,1,0,1,1,0,0,0,0,0,0,1
52,26052,"Sahuaripa","IMSS","15-29","Hombre",2022-01-12,1,1,0,1,1,0,0,0,0,0,0,1
52,26052,"Sahuaripa","IMSS","15-29","Hombre",2022-01-18,1,1,0,1,1,0,0,0,0,0,0,1
52,26052,"Sahuaripa","IMSS","15-29","Hombre",2022-01-19,1,1,0,1,1,0,0,0,0,0,0,1
52,26052,"Sahuaripa","IMSS","15-29","Hombre",2022-01-24,1,1,0,1,1,0,0,0,0,0,0,1
52,26052,"Sahuaripa","IMSS","15-29","Hombre",2022-01-26,1,1,0,1,1,0,0,0,0,0,0,1
52,26052,"Sahuaripa","IMSS","30-59","Hombre",2022-01-08,1,1,0,1,1,0,0,0,0,0,0,1
52,26052,"Sahuaripa","IMSS","30-59","Hombre",2022-01-10,2,2,0,2,2,0,0,0,0,0,0,2
52,26052,"Sahuaripa","IMSS","30-59","Hombre",2022-01-11,1,1,0,1,1,0,0,0,0,0,0,1
52,26052,"Sahuaripa","IMSS","30-59","Hombre",2022-01-12,1,1,0,1,1,0,0,0,0,0,0,1
52,26052,"Sahuaripa","IMSS","30-59","Hombre",2022-01-15,1,1,0,1,1,0,0,0,0,0,0,1
52,26052,"Sahuaripa","IMSS","30-59","Hombre",2022-01-16,1,1,0,1,1,0,0,0,0,0,0,1
52,26052,"Sahuaripa","IMSS","30-59","Hombre",2022-01-17,1,1,0,1,1,0,0,0,0,0,0,1
52,26052,"Sahuaripa","IMSS","30-59","Hombre",2022-01-18,3,3,0,3,3,0,0,0,0,0,0,3
52,26052,"Sahuaripa","IMSS","30-59","Hombre",2022-01-23,2,2,0,2,2,0,0,0,0,0,0,2
52,26052,"Sahuaripa","IMSS","30-59","Hombre",2022-01-26,1,1,0,1,1,0,0,0,0,0,0,1
52,26052,"Sahuaripa","IMSS","30-59","Hombre",2022-01-30,1,1,0,1,1,0,0,0,0,0,0,1
52,26052,"Sahuaripa","IMSS","30-59","Hombre",2022-01-31,1,1,0,1,1,0,0,0,0,0,0,1
52,26052,"Sahuaripa","IMSS","30-59","Mujer",2022-01-02,1,1,0,1,1,0,0,0,0,0,0,1
52,26052,"Sahuaripa","IMSS","30-59","Mujer",2022-01-10,1,1,0,1,1,0,0,0,0,0,0,1
52,26052,"Sahuaripa","IMSS","30-59","Mujer",2022-01-17,1,1,0,1,1,0,0,0,0,0,0,1
52,26052,"Sahuaripa","ISSSTE","60 o más","Hombre",2022-02-09,1,1,0,1,1,0,0,1,0,1,1,0
52,26052,"Sahuaripa","SSA","0-14","Hombre",2022-01-01,1,1,0,1,1,0,0,0,0,0,0,1
52,26052,"Sahuaripa","SSA","0-14","Hombre",2022-02-01,1,1,0,1,1,0,0,0,0,0,0,1
52,26052,"Sahuaripa","SSA","0-14","Hombre",2022-02-03,1,1,0,0,0,0,0,0,0,0,0,1
52,26052,"Sahuaripa","SSA","0-14","Mujer",2022-01-02,1,1,0,1,1,0,0,0,0,0,0,1
52,26052,"Sahuaripa","SSA","15-29","Hombre",2022-01-01,1,1,0,1,1,0,0,0,0,0,0,1
52,26052,"Sahuaripa","SSA","15-29","Hombre",2022-01-07,1,1,0,1,1,0,0,0,0,0,0,1
52,26052,"Sahuaripa","SSA","15-29","Hombre",2022-02-12,1,1,0,0,0,0,0,0,0,0,0,1
52,26052,"Sahuaripa","SSA","15-29","Hombre",2022-06-21,1,1,0,1,1,0,0,0,0,0,0,1
52,26052,"Sahuaripa","SSA","15-29","Mujer",2022-01-01,3,3,0,3,3,0,0,0,0,0,0,3
52,26052,"Sahuaripa","SSA","15-29","Mujer",2022-01-02,4,3,0,4,3,1,0,0,0,0,0,3
52,26052,"Sahuaripa","SSA","15-29","Mujer",2022-01-03,1,1,0,1,1,0,0,0,0,0,0,1
52,26052,"Sahuaripa","SSA","15-29","Mujer",2022-01-07,1,1,0,1,1,0,0,0,0,0,0,1
52,26052,"Sahuaripa","SSA","15-29","Mujer",2022-01-08,2,1,0,2,1,1,0,0,0,0,0,1
52,26052,"Sahuaripa","SSA","15-29","Mujer",2022-02-03,1,1,0,1,1,0,0,0,0,0,0,1
52,26052,"Sahuaripa","SSA","15-29","Mujer",2022-02-11,1,1,0,1,1,0,0,0,0,0,0,1
52,26052,"Sahuaripa","SSA","15-29","Mujer",2022-02-28,1,1,0,1,1,0,0,0,0,0,0,1
52,26052,"Sahuaripa","SSA","15-29","Mujer",2022-07-28,1,1,0,1,1,0,0,0,0,0,0,1
52,26052,"Sahuaripa","SSA","15-29","Mujer",2022-08-02,1,1,0,0,0,0,0,0,0,0,0,1
52,26052,"Sahuaripa","SSA","15-29","Mujer",2022-08-03,1,1,0,1,1,0,0,0,0,0,0,1
52,26052,"Sahuaripa","SSA","30-59","Hombre",2022-01-05,1,1,0,1,1,0,0,0,0,0,0,1
52,26052,"Sahuaripa","SSA","30-59","Hombre",2022-01-17,1,1,0,1,1,0,0,0,0,0,0,1
52,26052,"Sahuaripa","SSA","30-59","Hombre",2022-01-24,1,0,0,1,0,1,0,0,0,0,0,0
52,26052,"Sahuaripa","SSA","30-59","Hombre",2022-01-26,2,2,0,2,2,0,0,0,0,0,0,2
