"municipio_res","CVE_MUN","NOM_MUN","sector","grupoedad","sexo","fecha_def","observaciones","confirmados","decesos","pruebas","confirmados_lab","descartados_lab","sospechosos","hospitalizados","uci","neumonia","intubado","ambulatorios"
39,26039,"Naco","SSA","30-59","Hombre","2021-12-02",1,1,1,1,1,0,0,1,0,1,1,0
39,26039,"Naco","SSA","30-59","Mujer","2020-11-20",1,1,1,1,1,0,0,1,0,2,1,0
39,26039,"Naco","SSA","30-59","Mujer","2021-06-02",1,1,1,1,1,0,0,1,0,2,1,0
39,26039,"Naco","SSA","30-59","Mujer","2021-11-23",1,1,1,1,1,0,0,1,0,1,2,0
39,26039,"Naco","SSA","60 o más","Hombre","2020-06-26",1,1,1,0,0,0,0,1,0,2,1,0
39,26039,"Naco","SSA","60 o más","Hombre","2021-01-16",1,1,1,1,1,0,0,1,0,2,1,0
39,26039,"Naco","SSA","60 o más","Mujer","2020-10-08",1,1,1,1,1,0,0,1,0,2,2,0
39,26039,"Naco","SSA","60 o más","Mujer","2020-11-24",1,1,1,1,1,0,0,1,0,2,2,0
40,26040,"Nácori Chico","SSA","30-59","Hombre","2020-12-04",1,1,1,1,1,0,0,1,0,2,1,0
40,26040,"Nácori Chico","SSA","30-59","Hombre","2021-04-24",1,1,1,1,1,0,0,1,1,2,2,0
41,26041,"Nacozari de García","Estatal","60 o más","Mujer","2020-10-22",1,1,1,1,1,0,0,1,0,2,1,0
41,26041,"Nacozari de García","IMSS","30-59","Hombre","2020-05-30",1,0,0,1,0,1,0,0,0,0,0,0
41,26041,"Nacozari de García","IMSS","30-59","Hombre","2020-10-28",1,0,0,1,0,1,0,0,0,0,0,0
41,26041,"Nacozari de García","IMSS","30-59","Hombre","2020-10-31",1,1,1,1,1,0,0,1,0,1,1,0
41,26041,"Nacozari de García","IMSS","30-59","Hombre","2020-11-17",1,1,1,1,1,0,0,1,0,2,1,0
41,26041,"Nacozari de García","IMSS","30-59","Hombre","2020-12-19",1,1,1,1,1,0,0,1,0,2,1,0
41,26041,"Nacozari de García","IMSS","30-59","Hombre","2021-01-04",1,1,1,1,1,0,0,1,0,1,1,0
41,26041,"Nacozari de García","IMSS","30-59","Hombre","2021-03-21",1,1,1,1,1,0,0,1,0,1,1,0
41,26041,"Nacozari de García","IMSS","30-59","Hombre","2021-06-16",1,1,1,1,1,0,0,1,0,1,1,0
41,26041,"Nacozari de García","IMSS","30-59","Mujer","2020-10-12",1,1,1,1,1,0,0,1,0,2,1,0
41,26041,"Nacozari de García","IMSS","30-59","Mujer","2020-11-02",1,1,1,1,1,0,0,1,0,2,1,0
41,26041,"Nacozari de García","IMSS","30-59","Mujer","2020-11-17",1,1,1,1,1,0,0,1,0,2,1,0
41,26041,"Nacozari de García","IMSS","30-59","Mujer","2020-11-23",1,1,1,1,1,0,0,1,0,2,1,0
41,26041,"Nacozari de García","IMSS","30-59","Mujer","2020-12-12",1,1,1,1,1,0,0,1,0,1,1,0
41,26041,"Nacozari de García","IMSS","60 o más","Hombre","2020-07-03",1,1,1,1,1,0,0,1,0,2,1,0
41,26041,"Nacozari de García","IMSS","60 o más","Hombre","2020-07-21",1,1,1,1,1,0,0,1,0,2,1,0
41,26041,"Nacozari de García","IMSS","60 o más","Hombre","2020-07-30",1,1,1,1,1,0,0,1,0,1,1,0
41,26041,"Nacozari de García","IMSS","60 o más","Hombre","2020-09-24",1,1,1,1,1,0,0,1,0,1,1,0
41,26041,"Nacozari de García","IMSS","60 o más","Hombre","2020-10-18",1,1,1,1,1,0,0,1,0,2,1,0
41,26041,"Nacozari de García","IMSS","60 o más","Hombre","2020-10-21",1,1,1,1,1,0,0,1,0,1,1,0
41,26041,"Nacozari de García","IMSS","60 o más","Hombre","2020-10-26",1,1,1,1,1,0,0,1,0,1,1,0
41,26041,"Nacozari de García","IMSS","60 o más","Hombre","2020-10-27",2,2,2,2,2,0,0,2,0,3,2,0
41,26041,"Nacozari de García","IMSS","60 o más","Hombre","2020-10-28",1,1,1,1,1,0,0,1,0,1,1,0
41,26041,"Nacozari de García","IMSS","60 o más","Hombre","2020-10-29",1,1,1,1,1,0,0,1,0,1,1,0
41,26041,"Nacozari de García","IMSS","60 o más","Hombre","2020-11-02",1,1,1,1,1,0,0,1,0,1,1,0
41,26041,"Nacozari de García","IMSS","60 o más","Hombre","2020-11-07",1,1,1,1,1,0,0,1,0,2,1,0
41,26041,"Nacozari de García","IMSS","60 o más","Hombre","2020-11-08",1,0,0,1,0,1,0,0,0,1,0,0
41,26041,"Nacozari de García","IMSS","60 o más","Hombre","2020-11-24",1,1,1,1,1,0,0,1,0,1,1,0
41,26041,"Nacozari de García","IMSS","60 o más","Hombre","2020-11-29",1,1,1,1,1,0,0,1,0,2,1,0
41,26041,"Nacozari de García","IMSS","60 o más","Hombre","2020-11-30",1,1,1,1,1,0,0,1,0,1,1,0
41,26041,"Nacozari de García","IMSS","60 o más","Hombre","2020-12-11",1,1,1,1,1,0,0,1,0,1,1,0
41,26041,"Nacozari de García","IMSS","60 o más","Hombre","2021-01-05",1,1,1,1,1,0,0,1,0,1,1,0
41,26041,"Nacozari de García","IMSS","60 o más","Hombre","2021-03-26",1,1,1,1,1,0,0,1,0,2,1,0
41,26041,"Nacozari de García","IMSS","60 o más","Hombre","2021-07-10",1,0,0,1,0,1,0,0,0,0,0,0
41,26041,"Nacozari de García","IMSS","60 o más","Hombre","2021-08-17",1,1,1,1,1,0,0,1,0,2,1,0
41,26041,"Nacozari de García","IMSS","60 o más","Hombre","2021-10-13",1,1,1,1,1,0,0,1,0,1,1,0
41,26041,"Nacozari de García","IMSS","60 o más","Hombre","2021-11-04",1,1,1,1,1,0,0,1,0,2,1,0
41,26041,"Nacozari de García","IMSS","60 o más","Hombre","2021-11-07",1,1,1,1,1,0,0,1,0,2,1,0
41,26041,"Nacozari de García","IMSS","60 o más","Hombre","2021-11-12",1,1,1,1,1,0,0,1,0,2,1,0
41,26041,"Nacozari de García","IMSS","60 o más","Hombre","2021-11-15",1,1,1,1,1,0,0,1,0,2,1,0
41,26041,"Nacozari de García","IMSS","60 o más","Hombre","2021-12-03",1,1,1,1,1,0,0,1,0,1,1,0
41,26041,"Nacozari de García","IMSS","60 o más","Hombre","2021-12-19",1,1,1,1,1,0,0,1,0,2,1,0
41,26041,"Nacozari de García","IMSS","60 o más","Hombre","2022-01-25",1,1,1,1,1,0,0,1,0,2,1,0
41,26041,"Nacozari de García","IMSS","60 o más","Mujer","2020-07-14",1,0,0,1,0,1,0,0,0,0,0,0
41,26041,"Nacozari de García","IMSS","60 o más","Mujer","2020-07-21",1,1,1,1,1,0,0,1,0,1,1,0
41,26041,"Nacozari de García","IMSS","60 o más","Mujer","2020-08-06",1,1,1,0,0,0,0,1,0,1,1,0
41,26041,"Nacozari de García","IMSS","60 o más","Mujer","2020-10-09",1,1,1,1,1,0,0,1,0,1,1,0
41,26041,"Nacozari de García","IMSS","60 o más","Mujer","2020-10-28",1,1,1,1,1,0,0,1,0,1,1,0
41,26041,"Nacozari de García","IMSS","60 o más","Mujer","2020-11-03",2,2,2,2,2,0,0,2,0,3,2,0
41,26041,"Nacozari de García","IMSS","60 o más","Mujer","2020-11-07",1,1,1,1,1,0,0,1,0,2,2,0
41,26041,"Nacozari de García","IMSS","60 o más","Mujer","2020-11-09",1,1,1,1,1,0,0,1,0,2,1,0
41,26041,"Nacozari de García","IMSS","60 o más","Mujer","2020-11-14",1,1,1,1,1,0,0,1,0,2,1,0
41,26041,"Nacozari de García","IMSS","60 o más","Mujer","2020-11-15",1,1,1,1,1,0,0,1,0,2,2,0
41,26041,"Nacozari de García","IMSS","60 o más","Mujer","2020-11-19",1,1,1,1,1,0,0,1,0,2,1,0
41,26041,"Nacozari de García","IMSS","60 o más","Mujer","2020-11-20",1,1,1,1,1,0,0,1,0,2,1,0
41,26041,"Nacozari de García","IMSS","60 o más","Mujer","2020-11-21",2,2,2,2,2,0,0,2,0,3,2,0
41,26041,"Nacozari de García","IMSS","60 o más","Mujer","2020-11-23",1,1,1,1,1,0,0,1,0,2,1,0
41,26041,"Nacozari de García","IMSS","60 o más","Mujer","2020-11-26",1,1,1,1,1,0,0,1,0,2,1,0
41,26041,"Nacozari de García","IMSS","60 o más","Mujer","2020-11-28",1,1,1,1,1,0,0,1,0,1,1,0
41,26041,"Nacozari de García","IMSS","60 o más","Mujer","2020-12-02",1,1,1,1,1,0,0,1,0,1,1,0
41,26041,"Nacozari de García","IMSS","60 o más","Mujer","2020-12-18",1,1,1,1,1,0,0,1,0,2,1,0
41,26041,"Nacozari de García","IMSS","60 o más","Mujer","2021-03-25",1,1,1,1,1,0,0,1,0,2,1,0
41,26041,"Nacozari de García","IMSS","60 o más","Mujer","2021-03-29",1,0,0,1,0,1,0,0,0,1,0,0
41,26041,"Nacozari de García","IMSS","60 o más","Mujer","2021-06-25",1,1,1,1,1,0,0,1,0,1,1,0
41,26041,"Nacozari de García","IMSS","60 o más","Mujer","2021-10-21",1,1,1,1,1,0,0,1,0,2,1,0
41,26041,"Nacozari de García","IMSS","60 o más","Mujer","2021-11-10",1,1,1,1,1,0,0,1,0,2,1,0
41,26041,"Nacozari de García","IMSS","60 o más","Mujer","2021-11-25",1,1,1,1,1,0,0,1,0,2,1,0
41,26041,"Nacozari de García","IMSS","60 o más","Mujer","2021-12-08",1,1,1,1,1,0,0,1,0,2,1,0
41,26041,"Nacozari de García","Privada","60 o más","Mujer","2022-02-05",1,1,1,1,1,0,0,1,1,2,2,0
41,26041,"Nacozari de García","SSA","30-59","Hombre","2020-11-16",1,1,1,0,0,0,0,1,0,2,1,0
41,26041,"Nacozari de García","SSA","30-59","Mujer","2020-11-25",1,1,1,1,1,0,0,1,1,2,2,0
41,26041,"Nacozari de García","SSA","30-59","Mujer","2020-12-14",1,1,1,1,1,0,0,1,0,2,1,0
41,26041,"Nacozari de García","SSA","30-59","Mujer","2021-07-29",1,1,1,1,1,0,0,1,1,2,2,0
41,26041,"Nacozari de García","SSA","60 o más","Mujer","2020-10-15",1,1,1,1,1,0,0,1,0,1,1,0
42,26042,"Navojoa","Estatal","15-29","Mujer","2020-09-26",1,1,1,1,1,0,0,1,0,2,2,0
42,26042,"Navojoa","Estatal","30-59","Hombre","2020-12-28",1,1,1,1,1,0,0,1,0,2,2,0
42,26042,"Navojoa","Estatal","30-59","Mujer","2020-06-20",1,1,1,1,1,0,0,1,1,2,2,0
42,26042,"Navojoa","Estatal","60 o más","Hombre","2022-02-03",1,0,0,0,0,0,1,0,0,0,0,0
42,26042,"Navojoa","Estatal","60 o más","Mujer","2021-10-09",1,1,1,1,1,0,0,1,0,2,1,0
42,26042,"Navojoa","IMSS","0-14","Mujer","2020-06-05",1,0,0,1,0,1,0,0,0,0,0,0
42,26042,"Navojoa","IMSS","15-29","Hombre","2020-11-27",1,1,1,1,1,0,0,1,0,2,1,0
42,26042,"Navojoa","IMSS","15-29","Hombre","2021-08-16",1,0,0,1,0,1,0,0,0,1,0,0
42,26042,"Navojoa","IMSS","15-29","Hombre","2021-08-26",1,1,1,1,1,0,0,1,0,2,1,0
42,26042,"Navojoa","IMSS","15-29","Mujer","2020-08-07",1,1,1,1,1,0,0,1,0,1,2,0
42,26042,"Navojoa","IMSS","15-29","Mujer","2021-07-05",1,1,1,1,1,0,0,1,0,1,1,0
42,26042,"Navojoa","IMSS","15-29","Mujer","2021-10-15",1,0,0,1,0,1,0,0,0,0,0,0
42,26042,"Navojoa","IMSS","30-59","Hombre","2020-05-07",1,1,1,1,1,0,0,1,0,2,2,0
42,26042,"Navojoa","IMSS","30-59","Hombre","2020-05-15",2,2,2,2,2,0,0,2,0,3,4,0
42,26042,"Navojoa","IMSS","30-59","Hombre","2020-05-26",2,2,2,2,2,0,0,2,0,3,4,0
42,26042,"Navojoa","IMSS","30-59","Hombre","2020-06-01",2,2,2,1,1,0,0,2,1,4,4,0
42,26042,"Navojoa","IMSS","30-59","Hombre","2020-06-04",1,1,1,1,1,0,0,1,0,2,1,0
42,26042,"Navojoa","IMSS","30-59","Hombre","2020-06-11",1,1,1,1,1,0,0,1,0,2,1,0
42,26042,"Navojoa","IMSS","30-59","Hombre","2020-06-14",2,1,1,2,1,1,0,1,0,3,3,0
42,26042,"Navojoa","IMSS","30-59","Hombre","2020-06-15",2,2,2,2,2,0,0,2,0,4,2,0
42,26042,"Navojoa","IMSS","30-59","Hombre","2020-06-17",1,1,1,1,1,0,0,1,0,2,1,0
42,26042,"Navojoa","IMSS","30-59","Hombre","2020-06-18",1,1,1,1,1,0,0,1,0,1,1,0
42,26042,"Navojoa","IMSS","30-59","Hombre","2020-06-24",1,1,1,1,1,0,0,1,0,1,1,0
42,26042,"Navojoa","IMSS","30-59","Hombre","2020-07-02",1,1,1,1,1,0,0,1,0,2,1,0
42,26042,"Navojoa","IMSS","30-59","Hombre","2020-07-07",1,1,1,1,1,0,0,1,0,2,2,0
42,26042,"Navojoa","IMSS","30-59","Hombre","2020-07-15",1,1,1,1,1,0,0,1,1,2,2,0
42,26042,"Navojoa","IMSS","30-59","Hombre","2020-07-21",1,1,1,1,1,0,0,1,0,1,1,0
42,26042,"Navojoa","IMSS","30-59","Hombre","2020-07-23",1,0,0,1,0,1,0,0,0,1,1,0
42,26042,"Navojoa","IMSS","30-59","Hombre","2020-08-07",1,1,1,1,1,0,0,1,0,1,1,0
42,26042,"Navojoa","IMSS","30-59","Hombre","2020-09-11",1,0,0,1,0,1,0,0,0,1,1,0
42,26042,"Navojoa","IMSS","30-59","Hombre","2020-10-09",1,1,1,1,1,0,0,1,0,2,1,0
42,26042,"Navojoa","IMSS","30-59","Hombre","2020-10-13",1,1,1,1,1,0,0,1,0,2,1,0
42,26042,"Navojoa","IMSS","30-59","Hombre","2020-11-13",1,1,1,1,1,0,0,1,0,2,1,0
42,26042,"Navojoa","IMSS","30-59","Hombre","2021-01-01",1,1,1,1,1,0,0,1,0,1,1,0
42,26042,"Navojoa","IMSS","30-59","Hombre","2021-01-14",1,0,0,1,0,1,0,0,0,1,0,0
42,26042,"Navojoa","IMSS","30-59","Hombre","2021-02-07",1,1,1,1,1,0,0,1,0,2,1,0
42,26042,"Navojoa","IMSS","30-59","Hombre","2021-02-20",1,1,1,1,1,0,0,1,0,2,1,0
42,26042,"Navojoa","IMSS","30-59","Hombre","2021-02-27",1,1,1,1,1,0,0,1,0,1,1,0
42,26042,"Navojoa","IMSS","30-59","Hombre","2021-04-13",1,1,1,1,1,0,0,1,0,2,1,0
42,26042,"Navojoa","IMSS","30-59","Hombre","2021-06-15",1,1,1,1,1,0,0,1,0,1,1,0
42,26042,"Navojoa","IMSS","30-59","Hombre","2021-06-18",1,0,0,1,0,1,0,0,0,0,0,0
42,26042,"Navojoa","IMSS","30-59","Hombre","2021-07-23",2,2,2,2,2,0,0,2,0,2,2,0
42,26042,"Navojoa","IMSS","30-59","Hombre","2021-07-31",1,1,1,1,1,0,0,1,0,1,1,0
42,26042,"Navojoa","IMSS","30-59","Hombre","2021-08-06",1,1,1,1,1,0,0,1,0,1,1,0
42,26042,"Navojoa","IMSS","30-59","Hombre","2021-08-16",1,1,1,1,1,0,0,1,0,2,1,0
42,26042,"Navojoa","IMSS","30-59","Hombre","2021-08-25",1,1,1,1,1,0,0,1,0,1,1,0
42,26042,"Navojoa","IMSS","30-59","Hombre","2021-08-26",1,1,1,1,1,0,0,1,0,2,1,0
42,26042,"Navojoa","IMSS","30-59","Hombre","2021-08-27",1,1,1,1,1,0,0,1,0,2,1,0
42,26042,"Navojoa","IMSS","30-59","Hombre","2021-09-04",1,1,1,1,1,0,0,1,0,1,1,0
42,26042,"Navojoa","IMSS","30-59","Hombre","2021-09-06",1,1,1,1,1,0,0,1,0,2,1,0
42,26042,"Navojoa","IMSS","30-59","Hombre","2021-09-18",1,1,1,1,1,0,0,1,0,2,1,0
42,26042,"Navojoa","IMSS","30-59","Hombre","2021-10-01",1,1,1,1,1,0,0,1,0,2,1,0
42,26042,"Navojoa","IMSS","30-59","Hombre","2021-10-04",1,0,0,1,0,1,0,0,0,0,0,0
42,26042,"Navojoa","IMSS","30-59","Hombre","2021-10-06",1,1,1,1,1,0,0,1,0,2,1,0
42,26042,"Navojoa","IMSS","30-59","Hombre","2021-10-11",1,1,1,1,1,0,0,1,0,2,1,0
42,26042,"Navojoa","IMSS","30-59","Hombre","2021-10-25",1,0,0,1,0,1,0,0,0,1,0,0
42,26042,"Navojoa","IMSS","30-59","Hombre","2021-11-06",1,1,1,1,1,0,0,1,0,2,1,0
42,26042,"Navojoa","IMSS","30-59","Hombre","2021-11-15",1,1,1,1,1,0,0,1,0,1,1,0
42,26042,"Navojoa","IMSS","30-59","Hombre","2021-12-13",1,1,1,1,1,0,0,1,0,2,1,0
42,26042,"Navojoa","IMSS","30-59","Hombre","2022-01-02",1,1,1,1,1,0,0,1,0,1,1,0
42,26042,"Navojoa","IMSS","30-59","Hombre","2022-01-21",1,1,1,1,1,0,0,1,0,2,1,0
42,26042,"Navojoa","IMSS","30-59","Hombre","2022-01-24",1,1,1,1,1,0,0,1,0,1,1,0
42,26042,"Navojoa","IMSS","30-59","Hombre","2022-01-25",1,1,1,1,1,0,0,1,0,2,1,0
42,26042,"Navojoa","IMSS","30-59","Mujer","2020-03-29",1,0,0,1,0,1,0,0,0,1,1,0
42,26042,"Navojoa","IMSS","30-59","Mujer","2020-05-22",1,1,1,0,0,0,0,1,0,2,2,0
42,26042,"Navojoa","IMSS","30-59","Mujer","2020-05-30",1,1,1,0,0,0,0,1,0,2,2,0
42,26042,"Navojoa","IMSS","30-59","Mujer","2020-05-31",1,1,1,1,1,0,0,1,1,2,2,0
42,26042,"Navojoa","IMSS","30-59","Mujer","2020-06-05",1,1,1,1,1,0,0,1,0,1,1,0
42,26042,"Navojoa","IMSS","30-59","Mujer","2020-06-06",1,1,1,1,1,0,0,1,0,2,1,0
42,26042,"Navojoa","IMSS","30-59","Mujer","2020-06-14",1,1,1,1,1,0,0,1,0,2,1,0
42,26042,"Navojoa","IMSS","30-59","Mujer","2020-06-21",1,0,0,0,0,0,0,0,0,0,0,0
42,26042,"Navojoa","IMSS","30-59","Mujer","2020-06-23",1,1,1,1,1,0,0,1,0,1,1,0
42,26042,"Navojoa","IMSS","30-59","Mujer","2020-07-05",1,0,0,1,0,1,0,0,0,0,1,0
42,26042,"Navojoa","IMSS","30-59","Mujer","2020-08-13",1,1,1,1,1,0,0,1,0,2,2,0
42,26042,"Navojoa","IMSS","30-59","Mujer","2020-08-23",1,1,1,1,1,0,0,1,0,1,2,0
42,26042,"Navojoa","IMSS","30-59","Mujer","2020-08-31",1,1,1,1,1,0,0,1,1,2,2,0
42,26042,"Navojoa","IMSS","30-59","Mujer","2020-09-26",1,1,1,1,1,0,0,1,0,2,1,0
42,26042,"Navojoa","IMSS","30-59","Mujer","2020-10-02",1,1,1,1,1,0,0,1,0,2,1,0
42,26042,"Navojoa","IMSS","30-59","Mujer","2020-10-19",1,1,1,1,1,0,0,1,0,2,1,0
42,26042,"Navojoa","IMSS","30-59","Mujer","2020-10-30",1,0,0,1,0,1,0,0,0,0,0,0
42,26042,"Navojoa","IMSS","30-59","Mujer","2020-11-04",1,1,1,1,1,0,0,1,0,2,2,0
42,26042,"Navojoa","IMSS","30-59","Mujer","2020-11-18",2,2,2,2,2,0,0,2,0,4,2,0
42,26042,"Navojoa","IMSS","30-59","Mujer","2020-12-12",1,1,1,1,1,0,0,1,0,2,1,0
42,26042,"Navojoa","IMSS","30-59","Mujer","2020-12-19",1,1,1,1,1,0,0,1,0,2,1,0
42,26042,"Navojoa","IMSS","30-59","Mujer","2020-12-29",1,1,1,1,1,0,0,1,0,2,1,0
42,26042,"Navojoa","IMSS","30-59","Mujer","2021-01-14",1,1,1,1,1,0,0,1,0,2,1,0
42,26042,"Navojoa","IMSS","30-59","Mujer","2021-01-31",1,1,1,1,1,0,0,1,0,2,1,0
42,26042,"Navojoa","IMSS","30-59","Mujer","2021-02-02",1,1,1,1,1,0,0,1,0,2,1,0
42,26042,"Navojoa","IMSS","30-59","Mujer","2021-02-12",1,1,1,1,1,0,0,1,0,2,1,0
42,26042,"Navojoa","IMSS","30-59","Mujer","2021-02-16",1,1,1,1,1,0,0,1,0,2,1,0
42,26042,"Navojoa","IMSS","30-59","Mujer","2021-03-11",1,0,0,1,0,1,0,0,0,0,0,0
42,26042,"Navojoa","IMSS","30-59","Mujer","2021-03-29",1,0,0,1,0,1,0,0,0,1,0,0
42,26042,"Navojoa","IMSS","30-59","Mujer","2021-04-11",1,1,1,1,1,0,0,1,0,1,1,0
42,26042,"Navojoa","IMSS","30-59","Mujer","2021-05-19",1,0,0,1,0,1,0,0,0,0,0,0
42,26042,"Navojoa","IMSS","30-59","Mujer","2021-06-03",1,1,1,1,1,0,0,1,0,2,1,0
42,26042,"Navojoa","IMSS","30-59","Mujer","2021-07-22",1,1,1,1,1,0,0,1,0,2,1,0
42,26042,"Navojoa","IMSS","30-59","Mujer","2021-07-31",1,1,1,1,1,0,0,1,0,1,1,0
42,26042,"Navojoa","IMSS","30-59","Mujer","2021-08-07",1,1,1,1,1,0,0,1,0,1,1,0
42,26042,"Navojoa","IMSS","30-59","Mujer","2021-09-10",1,1,1,1,1,0,0,1,0,1,1,0
42,26042,"Navojoa","IMSS","30-59","Mujer","2021-09-15",1,1,1,1,1,0,0,1,0,2,1,0
42,26042,"Navojoa","IMSS","30-59","Mujer","2021-09-24",1,1,1,1,1,0,0,1,0,2,1,0
42,26042,"Navojoa","IMSS","30-59","Mujer","2021-10-01",1,1,1,1,1,0,0,1,0,1,1,0
42,26042,"Navojoa","IMSS","30-59","Mujer","2021-10-05",1,1,1,1,1,0,0,1,0,1,1,0
42,26042,"Navojoa","IMSS","30-59","Mujer","2021-10-08",1,1,1,1,1,0,0,1,0,1,1,0
42,26042,"Navojoa","IMSS","30-59","Mujer","2021-10-17",1,1,1,1,1,0,0,1,0,1,1,0
42,26042,"Navojoa","IMSS","30-59","Mujer","2021-11-03",2,2,2,2,2,0,0,2,0,4,2,0
42,26042,"Navojoa","IMSS","30-59","Mujer","2021-11-18",1,1,1,1,1,0,0,1,0,2,1,0
42,26042,"Navojoa","IMSS","30-59","Mujer","2021-12-07",1,1,1,1,1,0,0,1,0,2,1,0
42,26042,"Navojoa","IMSS","30-59","Mujer","2022-01-08",1,1,1,1,1,0,0,1,0,2,2,0
42,26042,"Navojoa","IMSS","60 o más","Hombre","2020-03-04",1,0,0,1,0,1,0,0,0,0,0,0
42,26042,"Navojoa","IMSS","60 o más","Hombre","2020-04-16",1,0,0,0,0,0,0,0,0,0,0,0
42,26042,"Navojoa","IMSS","60 o más","Hombre","2020-05-07",1,0,0,1,0,1,0,0,0,0,1,0
42,26042,"Navojoa","IMSS","60 o más","Hombre","2020-05-13",1,0,0,1,0,1,0,0,0,1,0,0
42,26042,"Navojoa","IMSS","60 o más","Hombre","2020-05-17",1,1,1,1,1,0,0,1,0,2,2,0
42,26042,"Navojoa","IMSS","60 o más","Hombre","2020-05-18",1,1,1,0,0,0,0,1,0,2,2,0
42,26042,"Navojoa","IMSS","60 o más","Hombre","2020-05-24",1,1,1,0,0,0,0,1,0,2,2,0
42,26042,"Navojoa","IMSS","60 o más","Hombre","2020-05-26",1,1,1,0,0,0,0,1,0,2,1,0
42,26042,"Navojoa","IMSS","60 o más","Hombre","2020-06-01",1,1,1,1,1,0,0,1,0,2,1,0
42,26042,"Navojoa","IMSS","60 o más","Hombre","2020-06-05",2,2,2,2,2,0,0,2,0,3,2,0
42,26042,"Navojoa","IMSS","60 o más","Hombre","2020-06-09",2,2,2,2,2,0,0,2,0,4,2,0
42,26042,"Navojoa","IMSS","60 o más","Hombre","2020-06-10",1,1,1,1,1,0,0,1,0,2,1,0
42,26042,"Navojoa","IMSS","60 o más","Hombre","2020-06-14",2,2,2,2,2,0,0,2,0,4,3,0
42,26042,"Navojoa","IMSS","60 o más","Hombre","2020-06-16",1,1,1,1,1,0,0,1,0,1,2,0
42,26042,"Navojoa","IMSS","60 o más","Hombre","2020-06-26",1,1,1,0,0,0,0,1,0,2,1,0
42,26042,"Navojoa","IMSS","60 o más","Hombre","2020-06-28",1,1,1,0,0,0,0,1,0,2,1,0
42,26042,"Navojoa","IMSS","60 o más","Hombre","2020-06-29",1,1,1,1,1,0,0,1,0,2,1,0
42,26042,"Navojoa","IMSS","60 o más","Hombre","2020-07-04",1,1,1,0,0,0,0,1,0,2,1,0
42,26042,"Navojoa","IMSS","60 o más","Hombre","2020-07-07",1,1,1,1,1,0,0,1,0,1,1,0
42,26042,"Navojoa","IMSS","60 o más","Hombre","2020-07-08",1,0,0,1,0,1,0,0,0,0,0,0
42,26042,"Navojoa","IMSS","60 o más","Hombre","2020-07-09",1,1,1,1,1,0,0,1,0,2,1,0
42,26042,"Navojoa","IMSS","60 o más","Hombre","2020-07-10",1,1,1,1,1,0,0,1,0,1,1,0
42,26042,"Navojoa","IMSS","60 o más","Hombre","2020-07-12",1,1,1,1,1,0,0,1,0,2,1,0
42,26042,"Navojoa","IMSS","60 o más","Hombre","2020-07-13",1,1,1,0,0,0,0,1,0,2,1,0
42,26042,"Navojoa","IMSS","60 o más","Hombre","2020-07-17",1,1,1,0,0,0,0,1,0,1,1,0
42,26042,"Navojoa","IMSS","60 o más","Hombre","2020-07-21",1,1,1,1,1,0,0,1,0,1,1,0
42,26042,"Navojoa","IMSS","60 o más","Hombre","2020-07-22",1,1,1,0,0,0,0,1,0,2,1,0
42,26042,"Navojoa","IMSS","60 o más","Hombre","2020-07-23",1,1,1,1,1,0,0,1,0,2,2,0
42,26042,"Navojoa","IMSS","60 o más","Hombre","2020-07-24",1,0,0,1,0,1,0,0,0,1,0,0
42,26042,"Navojoa","IMSS","60 o más","Hombre","2020-07-25",1,1,1,1,1,0,0,1,0,1,1,0
42,26042,"Navojoa","IMSS","60 o más","Hombre","2020-07-26",1,1,1,0,0,0,0,1,0,2,1,0
42,26042,"Navojoa","IMSS","60 o más","Hombre","2020-07-27",1,1,1,1,1,0,0,1,0,1,2,0
42,26042,"Navojoa","IMSS","60 o más","Hombre","2020-07-29",1,0,0,1,0,1,0,0,0,1,0,0
42,26042,"Navojoa","IMSS","60 o más","Hombre","2020-08-02",1,1,1,0,0,0,0,1,0,2,1,0
42,26042,"Navojoa","IMSS","60 o más","Hombre","2020-08-04",1,1,1,1,1,0,0,1,0,2,1,0
42,26042,"Navojoa","IMSS","60 o más","Hombre","2020-08-07",1,1,1,1,1,0,0,1,0,2,2,0
42,26042,"Navojoa","IMSS","60 o más","Hombre","2020-08-09",1,1,1,1,1,0,0,1,0,1,1,0
42,26042,"Navojoa","IMSS","60 o más","Hombre","2020-08-17",1,1,1,1,1,0,0,1,0,2,1,0
42,26042,"Navojoa","IMSS","60 o más","Hombre","2020-08-21",2,2,2,2,2,0,0,2,1,3,3,0
42,26042,"Navojoa","IMSS","60 o más","Hombre","2020-08-24",2,2,2,2,2,0,0,2,0,3,2,0
42,26042,"Navojoa","IMSS","60 o más","Hombre","2020-08-30",1,1,1,1,1,0,0,1,0,2,1,0
42,26042,"Navojoa","IMSS","60 o más","Hombre","2020-09-07",1,1,1,1,1,0,0,1,0,2,1,0
42,26042,"Navojoa","IMSS","60 o más","Hombre","2020-09-08",1,0,0,1,0,1,0,0,0,1,0,0
42,26042,"Navojoa","IMSS","60 o más","Hombre","2020-09-12",1,0,0,1,0,1,0,0,0,1,0,0
42,26042,"Navojoa","IMSS","60 o más","Hombre","2020-09-16",1,0,0,1,0,1,0,0,0,1,0,0
42,26042,"Navojoa","IMSS","60 o más","Hombre","2020-09-19",1,1,1,1,1,0,0,1,0,2,1,0
